evidence_id,instance_id,content_id,original_path,relative_path,parent_instance_id,parent_content_id,parent_screenshot_path,source_bbox,proposal_source,template_name,candidate_visual_family,candidate_visual_attribute,label_status,close_x_negative_type,evidence_role,label_confidence,legacy_sample_role,legacy_sub_role,legacy_screen_state,asset_role,image_scope,representation,notes
evi_001301,file_a5767bcc922c72e3,asset_b11bd236a49a8aef,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000161.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000161.png,file_70f4558ba79f206e,asset_b26970a43dfdf0e2,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260607_161122_original.png,"[811, 289, 14, 11]",geometry_close_hard_negative,,close_x,,negative,close_x_proposal_hard_negative,mined hard negative,0.80,non_action_target,,uncertain,candidate_crop,crop,raw,Geometry close proposal outside positive bbox; needs human review if DB not reviewed
evi_001302,file_fbdfc3c5a1423ff7,asset_b11bd236a49a8aef,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000169.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000169.png,file_50e3a7f3bec0e370,asset_148fb06adfea06f2,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260607_161244_original.png,"[811, 289, 14, 11]",geometry_close_hard_negative,,close_x,,negative,close_x_proposal_hard_negative,mined hard negative,0.80,non_action_target,,uncertain,candidate_crop,crop,raw,Geometry close proposal outside positive bbox; needs human review if DB not reviewed
evi_001303,file_88a348bc7b80ceaf,asset_65cc9e2d3cc62a1d,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000002.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000002.png,file_cb92658830fac8b5,asset_1cbbbee4c4d36bef,D:\Projects\adb_vl\ads2\assets\2_communication\manual_capture_20260606_203317.png,"[297, 0, 11, 14]",geometry_close_hard_negative,,close_x,,negative,close_x_proposal_hard_negative,mined hard negative,0.80,non_action_target,,uncertain,candidate_crop,crop,raw,Geometry close proposal outside positive bbox; needs human review if DB not reviewed
evi_001304,file_71e6ceee677e237e,asset_65cc9e2d3cc62a1d,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000039.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000039.png,file_d212015305644917,asset_36d0173a1ee8f012,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260607_082421_edit.png,"[297, 0, 11, 14]",geometry_close_hard_negative,,close_x,,negative,close_x_proposal_hard_negative,mined hard negative,0.80,non_action_target,,uncertain,candidate_crop,crop,raw,Geometry close proposal outside positive bbox; needs human review if DB not reviewed
evi_001305,file_78a5592eb3aba204,asset_65cc9e2d3cc62a1d,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000047.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000047.png,file_dd3404a95461a35b,asset_a8624d3b6b62bbd3,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260607_082421_original.png,"[297, 0, 11, 14]",geometry_close_hard_negative,,close_x,,negative,close_x_proposal_hard_negative,mined hard negative,0.80,non_action_target,,uncertain,candidate_crop,crop,raw,Geometry close proposal outside positive bbox; needs human review if DB not reviewed
evi_001306,file_99a950e4099cca5f,asset_ff45658ac3f6d47f,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000040.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000040.png,file_d212015305644917,asset_36d0173a1ee8f012,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260607_082421_edit.png,"[154, 491, 11, 17]",geometry_close_hard_negative,,close_x,,negative,close_x_proposal_hard_negative,mined hard negative,0.80,non_action_target,,uncertain,candidate_crop,crop,raw,Geometry close proposal outside positive bbox; needs human review if DB not reviewed
evi_001307,file_59fa4aa1cdc63458,asset_ff45658ac3f6d47f,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000048.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000048.png,file_dd3404a95461a35b,asset_a8624d3b6b62bbd3,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260607_082421_original.png,"[154, 491, 11, 17]",geometry_close_hard_negative,,close_x,,negative,close_x_proposal_hard_negative,mined hard negative,0.80,non_action_target,,uncertain,candidate_crop,crop,raw,Geometry close proposal outside positive bbox; needs human review if DB not reviewed
evi_001308,file_4000d199246c72f0,asset_b12a5682aa09c91e,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000029.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000029.png,file_b7ee94d02191862f,asset_636cdeb26ca95f12,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260606_232156_edit.png,"[23, 246, 11, 14]",geometry_close_hard_negative,,close_x,,negative,close_x_proposal_hard_negative,mined hard negative,0.80,non_action_target,,uncertain,candidate_crop,crop,raw,Geometry close proposal outside positive bbox; needs human review if DB not reviewed
evi_001309,file_a139204805ac7243,asset_b12a5682aa09c91e,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000034.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000034.png,file_a38025dbb89180ef,asset_18251ebb4fbe0ec2,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260606_232156_original.png,"[23, 246, 11, 14]",geometry_close_hard_negative,,close_x,,negative,close_x_proposal_hard_negative,mined hard negative,0.80,non_action_target,,uncertain,candidate_crop,crop,raw,Geometry close proposal outside positive bbox; needs human review if DB not reviewed
evi_001310,file_a66010528012e6e7,asset_b12a5682aa09c91e,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000055.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000055.png,file_b83f222024e4dce3,asset_aa6d0cc26c800a10,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260607_082726_edit.png,"[23, 246, 11, 14]",geometry_close_hard_negative,,close_x,,negative,close_x_proposal_hard_negative,mined hard negative,0.80,non_action_target,,uncertain,candidate_crop,crop,raw,Geometry close proposal outside positive bbox; needs human review if DB not reviewed
evi_001311,file_5251f321b783aa7d,asset_b12a5682aa09c91e,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000058.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000058.png,file_1d66d77457cb8524,asset_012e1c6083b7edb3,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260607_082726_original.png,"[23, 246, 11, 14]",geometry_close_hard_negative,,close_x,,negative,close_x_proposal_hard_negative,mined hard negative,0.80,non_action_target,,uncertain,candidate_crop,crop,raw,Geometry close proposal outside positive bbox; needs human review if DB not reviewed
evi_001312,file_3ea34ccdfe59eabd,asset_b12a5682aa09c91e,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000061.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000061.png,file_4302c7d9cabc3a27,asset_42d55640f5e0078b,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260607_082949_edit.png,"[23, 246, 11, 14]",geometry_close_hard_negative,,close_x,,negative,close_x_proposal_hard_negative,mined hard negative,0.80,non_action_target,,uncertain,candidate_crop,crop,raw,Geometry close proposal outside positive bbox; needs human review if DB not reviewed
evi_001313,file_c1b4bc907c111e6d,asset_b12a5682aa09c91e,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000064.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000064.png,file_884882948f49225e,asset_db91c1f09cec9eb8,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260607_082949_original.png,"[23, 246, 11, 14]",geometry_close_hard_negative,,close_x,,negative,close_x_proposal_hard_negative,mined hard negative,0.80,non_action_target,,uncertain,candidate_crop,crop,raw,Geometry close proposal outside positive bbox; needs human review if DB not reviewed
evi_001314,file_9781e24a98b0b07b,asset_b12a5682aa09c91e,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000067.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000067.png,file_36e3a5114617b811,asset_9747d2b044514da5,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260607_084044_edit.png,"[23, 246, 11, 14]",geometry_close_hard_negative,,close_x,,negative,close_x_proposal_hard_negative,mined hard negative,0.80,non_action_target,,uncertain,candidate_crop,crop,raw,Geometry close proposal outside positive bbox; needs human review if DB not reviewed
evi_001315,file_cecc2bfda6f3a4dc,asset_b12a5682aa09c91e,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000071.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000071.png,file_7e8dc83206c303ea,asset_cdbc112f29c50c6a,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260607_084044_original.png,"[23, 246, 11, 14]",geometry_close_hard_negative,,close_x,,negative,close_x_proposal_hard_negative,mined hard negative,0.80,non_action_target,,uncertain,candidate_crop,crop,raw,Geometry close proposal outside positive bbox; needs human review if DB not reviewed
evi_001316,file_bebec3e65d2114bb,asset_b12a5682aa09c91e,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000075.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000075.png,file_a3ae38fcad2f22f2,asset_fa172a2f563a6c00,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260607_085221_edit.png,"[23, 246, 11, 14]",geometry_close_hard_negative,,close_x,,negative,close_x_proposal_hard_negative,mined hard negative,0.80,non_action_target,,uncertain,candidate_crop,crop,raw,Geometry close proposal outside positive bbox; needs human review if DB not reviewed
evi_001317,file_b861d4dda763c562,asset_b12a5682aa09c91e,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000079.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000079.png,file_243b7b7509dbd3e4,asset_ae18f7ee593c2fee,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260607_085221_original.png,"[23, 246, 11, 14]",geometry_close_hard_negative,,close_x,,negative,close_x_proposal_hard_negative,mined hard negative,0.80,non_action_target,,uncertain,candidate_crop,crop,raw,Geometry close proposal outside positive bbox; needs human review if DB not reviewed
evi_001318,file_cfcf5774011b72b1,asset_b12a5682aa09c91e,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000085.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000085.png,file_921bc8370c557d92,asset_952d77d5dade7206,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260607_085540_edit.png,"[23, 246, 11, 14]",geometry_close_hard_negative,,close_x,,negative,close_x_proposal_hard_negative,mined hard negative,0.80,non_action_target,,uncertain,candidate_crop,crop,raw,Geometry close proposal outside positive bbox; needs human review if DB not reviewed
evi_001319,file_6f3756513952a6a5,asset_b12a5682aa09c91e,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000091.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000091.png,file_fdb8b473ec271a1b,asset_105b675b3aaac632,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260607_085540_original.png,"[23, 246, 11, 14]",geometry_close_hard_negative,,close_x,,negative,close_x_proposal_hard_negative,mined hard negative,0.80,non_action_target,,uncertain,candidate_crop,crop,raw,Geometry close proposal outside positive bbox; needs human review if DB not reviewed
evi_001320,file_d42602d2f2d420d1,asset_e3c0d48aa2618c3a,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000154.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000154.png,file_e7bee6618f781e5d,asset_db6a9540a21dfe61,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260607_161122_edit.png,"[789, 17, 17, 14]",geometry_close_hard_negative,,close_x,,negative,close_x_proposal_hard_negative,mined hard negative,0.80,non_action_target,,uncertain,candidate_crop,crop,raw,Geometry close proposal outside positive bbox; needs human review if DB not reviewed
evi_001321,file_6c2fc02914286858,asset_0484d75c3ab7de13,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000155.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000155.png,file_e7bee6618f781e5d,asset_db6a9540a21dfe61,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260607_161122_edit.png,"[926, 17, 17, 14]",geometry_close_hard_negative,,close_x,,negative,close_x_proposal_hard_negative,mined hard negative,0.80,non_action_target,,uncertain,candidate_crop,crop,raw,Geometry close proposal outside positive bbox; needs human review if DB not reviewed
evi_001322,file_6d11901b999c6c56,asset_e3c0d48aa2618c3a,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000162.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000162.png,file_70f4558ba79f206e,asset_b26970a43dfdf0e2,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260607_161122_original.png,"[789, 17, 17, 14]",geometry_close_hard_negative,,close_x,,negative,close_x_proposal_hard_negative,mined hard negative,0.80,non_action_target,,uncertain,candidate_crop,crop,raw,Geometry close proposal outside positive bbox; needs human review if DB not reviewed
evi_001323,file_19412a3b44d77afc,asset_0484d75c3ab7de13,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000163.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000163.png,file_70f4558ba79f206e,asset_b26970a43dfdf0e2,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260607_161122_original.png,"[926, 17, 17, 14]",geometry_close_hard_negative,,close_x,,negative,close_x_proposal_hard_negative,mined hard negative,0.80,non_action_target,,uncertain,candidate_crop,crop,raw,Geometry close proposal outside positive bbox; needs human review if DB not reviewed
evi_001324,file_92d2892699244ebc,asset_e3c0d48aa2618c3a,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000170.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000170.png,file_50e3a7f3bec0e370,asset_148fb06adfea06f2,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260607_161244_original.png,"[789, 17, 17, 14]",geometry_close_hard_negative,,close_x,,negative,close_x_proposal_hard_negative,mined hard negative,0.80,non_action_target,,uncertain,candidate_crop,crop,raw,Geometry close proposal outside positive bbox; needs human review if DB not reviewed
evi_001325,file_5d7118ed1fe48fb4,asset_0484d75c3ab7de13,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000171.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000171.png,file_50e3a7f3bec0e370,asset_148fb06adfea06f2,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260607_161244_original.png,"[926, 17, 17, 14]",geometry_close_hard_negative,,close_x,,negative,close_x_proposal_hard_negative,mined hard negative,0.80,non_action_target,,uncertain,candidate_crop,crop,raw,Geometry close proposal outside positive bbox; needs human review if DB not reviewed
evi_001326,file_7784cd4386f8f869,asset_f2a64e7a54229a2f,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000096.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000096.png,file_930ab51f7142d475,asset_278755527ca1a3e5,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260607_144904_edit.png,"[429, 420, 34, 34]",geometry_close_hard_negative,,close_x,,negative,close_x_proposal_hard_negative,mined hard negative,0.80,non_action_target,,uncertain,candidate_crop,crop,raw,Geometry close proposal outside positive bbox; needs human review if DB not reviewed
